priority,overall_score,tier,company,city,state,segment,apollo_emp,est_actual_staff,revenue,num_locations,est_premium,likely_asian,in_kc_metro,prem_score,fit_score,acc_score,under_score,website,phone,notes
MEDIUM,3.4,Tier 1 — Big Bet,"eFreight Group, LLC",Overland Park,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,5,4.0,http://www.efreightgroup.com,'+1 913-601-8354,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,KC One Electric Construction,Kansas City,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.kconeservice.com,'+1 913-432-9400,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Chief Storage,Belton,Missouri,Transport/Logistics,3,3,,,$3K-$8K,False,True,2,4.0,5,4.0,http://www.chiefstorage.com,'+1 816-318-7370,Subtype: warehouse_only; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,APEX Construction Systems,Kansas City,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.apex.construction,'+1 816-895-6060,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Trades Construction,Kansas City,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.tradesconstruction.com,'+1 816-399-3950,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Overland Park Mechanical,Overland Park,Kansas,Construction,3,5,,,$5K-$10K,False,True,2,4.0,5,4.0,http://www.overlandparkmechanical.com,'+1 913-814-8200,Subtype: artisan_trade; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Midwest Masonry Construction,Lawrence,Kansas,Construction,8,20,,,$10K-$20K,False,False,3,3.5,4,3.5,,'+1 785-856-4000,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,RJ Logistics Group,Overland Park,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,5,4.0,http://www.rjlogisticsgroup.com,'+1 913-213-3082,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,"Hawthorn Projects, LLC.",North Kansas City,Missouri,Construction,3,7,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.hawthornproject.com,'+1 816-559-7722,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,"Logic Warehouse, LLC",Kansas City,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,5,4.0,http://www.logic-warehouse.com,'+1 816-897-8002,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Industrial Warehouse KC,Kansas City,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,5,4.0,http://www.industrialwarehousekc.com,'+1 816-483-4331,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Lotus TMS,Overland Park,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,5,4.0,http://www.lotustms.com,'+1 816-323-0283,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Hazport LLC,Kansas City,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,5,4.0,http://www.hazportllc.com,'+1 816-898-0571,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,"Banner Logistics, Inc.",North Kansas City,Missouri,Transport/Logistics,4,5,,,$3K-$8K,False,True,2,4.0,5,4.0,http://www.bannerlogistics.com,'+1 816-257-0202,Subtype: warehouse_only; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Crossroads Transport Company,Wentzville,Missouri,Transport/Logistics,6,7,,,$15K-$30K,False,False,3,3.5,4,3.5,http://www.crossroadstransportco.com,,Subtype: fleet_and_warehouse
MEDIUM,3.4,Tier 1 — Big Bet,Collaborative Carpentry,Fenton,Missouri,Construction,8,20,,,$10K-$20K,False,False,3,3.5,4,3.5,http://www.collaborativecarpentry.com,,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,"Archway Technology, LLC",Kansas City,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.archwaykc.com,'+1 816-298-6995,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Gahagan-Eddy,Prairie Village,Kansas,Construction,3,7,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.gahagan-eddy.com,'+1 913-432-3318,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,SRKO Commercial Builders,Kansas City,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.srkocommercialbuilders.com,'+1 816-365-0100,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Cobalt Construction Consulting,St. Louis,Missouri,Construction,7,17,,,$10K-$20K,False,False,3,3.5,4,3.5,http://www.cobaltc3.com,,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,Edward Franklin Building Company,Kansas City,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.efbuildingcompany.com,'+1 913-945-0589,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Chappell Electric,Excelsior Springs,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.chappellelectricllc.com,'+1 816-231-3000,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Alexander Construction LLC - Missouri,Rolla,Missouri,Construction,6,15,,,$10K-$20K,False,False,3,3.5,4,3.5,http://www.alexander-construction.com,,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,"Allen Building Specialties, Inc",Overland Park,Kansas,Construction,3,7,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.allenbuildingspecialties.com,'+1 913-732-3036,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,UCORE,St. Louis,Missouri,Construction,8,20,,,$10K-$20K,False,False,3,3.5,4,3.5,http://www.ucorellc.com,,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,"Teague Construction, Inc.",Grandview,Missouri,Construction,3,7,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.teagueconstruction.com,'+1 816-763-1455,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Nickell Electric Company Inc.,Lee's Summit,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.nickellelectric.com,'+1 816-246-8797,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Beis Plumbing LLC.,Valley Park,Missouri,Construction,7,12,,,$8K-$15K,False,False,3,3.5,4,3.5,http://www.beisplumbing.com,,Subtype: artisan_trade
MEDIUM,3.4,Tier 1 — Big Bet,Kevin Turner Painting,Belton,Missouri,Construction,3,7,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.kevinturnerpainting.com,'+1 913-449-1034,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Alliance Construction & Consulting Services LLC,Kansas City,Missouri,Construction,3,7,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.allianceccs.com,'+1 816-659-6550,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,HEBCO [Plumbing/Mechanical Manufacturer's Rep],Independence,Missouri,Construction,3,5,,,$5K-$10K,False,True,2,4.0,5,4.0,http://www.hebcoinc.com,'+1 913-491-0797,Subtype: artisan_trade; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,LCG Legacy Contracting Group,Fenton,Missouri,Construction,6,15,,,$10K-$20K,False,False,3,3.5,4,3.5,http://www.buildlcg.com,,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,LAVEN ELECTRIC LLC,Leavenworth,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.lavenelectric.com,'+1 913-683-5057,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Costain Construction,Olathe,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.costainconstruction.com,'+1 913-839-9125,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,"Construction Management Solutions, LLC",St. Louis,Missouri,Construction,8,20,,,$10K-$20K,False,False,3,3.5,4,3.5,http://www.stl-cms.com,,Subtype: gc_with_subs
MEDIUM,3.4,Tier 1 — Big Bet,PBJ EXPRESS INC,Joplin,Missouri,Transport/Logistics,7,8,,,$15K-$30K,False,False,3,3.5,4,3.5,http://www.pbjexpressinc.com,,Subtype: fleet_and_warehouse
MEDIUM,3.4,Tier 1 — Big Bet,"Shack Built, llc",Olathe,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.shackbuilt.com,'+1 913-544-4819,Subtype: gc_with_subs; KC metro
MEDIUM,3.4,Tier 1 — Big Bet,Overland Construction Group,Leawood,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,5,4.0,http://www.overlandcg.com,'+1 913-392-8850,Subtype: gc_with_subs; KC metro
MEDIUM,3.3,Tier 1 — Big Bet,"John Marion Custom Homes, LLC",Springfield,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.johnmarioncustomhomes.com,'+1 417-356-3500,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,Cabinetry By Design,Saint Louis,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.stlkitchendesign.com,'+1 314-400-7110,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,Eemerg Roadside Assistance  (Techstars '20),St. Louis,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,5,4.0,http://www.eemerg.com,'+1 866-247-9989,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,Advanced Plumbing Systems LLC,Washington,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.advplumbingsystems.com,'+1 636-239-3339,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,"Arck Construction Consulting & Managment, LLC",Pittsburg,Kansas,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.arckconstruction.com,'+1 620-240-9732,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,Farha HomeTrends LLC,Wichita,Kansas,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.farhahometrends.com,'+1 316-680-7514,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,Building Systems Technologies LLC,Hazelwood,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.bst-stl.com,'+1 314-680-1680,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,STL Property Pros,Maryland Heights,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.stlpropertypros.com,'+1 314-985-8119,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,AFM Logistics,Saint Louis,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,5,4.0,http://www.afminstall.com,'+1 636-651-9699,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,Eagle Eye Builder Group LLC,Wentzville,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.eagleeyebuildergroup.com,'+1 314-443-5641,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,BoKal Commercial Construction LLC,St. Louis,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.bokalstl.com,'+1 314-991-1600,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,ZK Shipping,Bridgeton,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,5,4.0,http://www.shipzk.com,'+1 217-418-9160,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,Vulcan Construction,Saint Louis,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.vulcanconstruction.com,'+1 314-668-1169,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,On/Off Logistics,Hazelwood,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,5,4.0,http://www.onofflogistics.com,'+1 888-900-4840,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,Artisan Construction Management,Maplewood,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.artisan-build.com,'+1 314-581-1556,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,SealGuard,Fenton,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.sealguard.team,'+1 636-549-1010,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,Drippé Homes,Saint Marys,Kansas,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.drippehomes.com,'+1 785-588-5200,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,PICO LLC,Derby,Kansas,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.picobuilds.com,'+1 316-201-1100,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,RR Mergers & Acquisitions,St. Louis,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,5,4.0,http://www.rrmergers.com,'+1 314-878-1414,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,Bax Homeworks,Jefferson City,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.baxhomeworks.com,'+1 573-680-5775,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,"J&L Contracting, LLC",Springfield,Missouri,Transport/Logistics,5,6,,,$15K-$30K,False,False,3,3.5,3,4.0,http://www.teamjandl.com,,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,PK BUSES,Fenton,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,5,4.0,http://www.pkbuses.com,042111229999,Subtype: fleet_and_warehouse
MEDIUM,3.3,Tier 1 — Big Bet,Paradise Landscaping - Irrigation & Pool Maintenance,Lake Ozark,Missouri,Construction,3,5,,,$5K-$10K,False,False,2,3.5,5,4.0,http://www.designyourparadise.com,'+1 573-964-6515,Subtype: artisan_trade
MEDIUM,3.3,Tier 1 — Big Bet,"PCI - Pierson Construction, Inc.",Columbia,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.piersonconstruction.net,'+1 573-445-8493,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,BECC Builders,O'Fallon,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.beccbuilders.com,'+1 314-220-1386,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,Warrior Sewer And Drain,Cottleville,Missouri,Construction,3,5,,,$5K-$10K,False,False,2,3.5,5,4.0,http://www.warriordrain.com,'+1 636-498-2686,Subtype: artisan_trade
MEDIUM,3.3,Tier 1 — Big Bet,Window Design & Remodeling,Silver Lake,Kansas,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.wdremodel.com,'+1 785-582-2888,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,R J Mayer Development Corporation,Manchester,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.rjmayerdevelopment.com,'+1 636-220-9044,Subtype: gc_with_subs
MEDIUM,3.3,Tier 1 — Big Bet,HK Quality Sheet Metal,Saint Joseph,Missouri,Construction,3,5,,,$5K-$10K,False,False,2,3.5,5,4.0,http://www.hkqualitysheetmetal.com,'+1 816-233-6335,Subtype: artisan_trade
MEDIUM,3.3,Tier 1 — Big Bet,Baalmann & Co.,Wichita,Kansas,Construction,4,10,,,$3K-$10K,False,False,2,3.5,5,4.0,http://www.baalmannco.com,'+1 316-651-6719,Subtype: gc_with_subs
MEDIUM,3.2,Tier 1 — Big Bet,Teague iCtrl,Lenexa,Kansas,Manufacturing,3,3,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.teagueictrl.com,'+1 913-529-7831,Subtype: general_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,"Bear Construction Services, LLC",Overland Park,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,4,4.0,http://www.bearconstructionservices.com,,Subtype: gc_with_subs; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Heydon Miller Distribution,Kansas City,Kansas,Manufacturing,4,5,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.heydonmiller.com,'+1 913-871-3616,Subtype: food_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Ryano Transport,Kansas City,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,4,4.0,http://www.ryanosafe.com,,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,"CROCKETT ELECTRIC COMPANY, INC.",Leavenworth,Kansas,Manufacturing,3,3,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.crockettelectricco.com,'+1 913-651-0240,Subtype: general_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,"Aquila Industries, LLC",Raymore,Missouri,Construction,4,10,,,$3K-$10K,False,True,2,4.0,4,4.0,http://www.aquilabuilds.us,,Subtype: gc_with_subs; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,UNITS of Kansas City,Lenexa,Kansas,Transport/Logistics,2,2,,,$3K-$8K,False,True,2,4.0,4,4.0,http://www.unitskc.com,,Subtype: warehouse_only; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Ayittatoba,Kansas City,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,True,2,4.0,4,4.0,http://www.ayittatoba.co,,Subtype: fleet_and_warehouse; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Three Design + Build,Leawood,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,4,4.0,http://www.threedesignbuild.com,,Subtype: gc_with_subs; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Redmond Renovations,Kansas City,Missouri,Construction,3,7,,,$3K-$10K,False,True,2,4.0,4,4.0,http://www.b3renovations.com,,Subtype: gc_with_subs; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Holden Co.,Kansas City,Missouri,Construction,1,2,,,$3K-$10K,True,True,1,5.0,4,5.0,http://www.holdencompany.co,,"Subtype: gc_with_subs; Asian-ownership signal; KC metro; Low data — 1 emp, no revenue"
MEDIUM,3.2,Tier 1 — Big Bet,HVAC Savers,Overland Park,Kansas,Manufacturing,3,3,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.hvacsavers.com,'+1 800-633-8526,Subtype: chemical_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,"Elite Automation, LLC",Overland Park,Kansas,Manufacturing,2,2,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.eliteautomate.com,'+1 913-766-2188,Subtype: general_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,"Maven Mechanical Services, Inc.",Liberty,Missouri,Manufacturing,3,3,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.mavenmechanicalservices.com,'+1 816-716-3749,Subtype: metal_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,Heartland Decks,Kansas City,Missouri,Construction,2,3,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.heartlanddecks.com,'+1 913-521-5939,Subtype: artisan_trade; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,P&C Next,Kansas City,Missouri,Manufacturing,2,2,,,$5K-$10K,False,True,2,3.0,5,4.0,http://www.pandcnext.com,'+1 913-908-5006,Subtype: general_mfg; KC metro
MEDIUM,3.2,Tier 1 — Big Bet,"THE TINES GROUP, INC.",Lenexa,Kansas,Construction,4,10,,,$3K-$10K,False,True,2,4.0,4,4.0,http://www.tinesgroup.com,'+1 214-289-1655,Subtype: gc_with_subs; KC metro
MEDIUM,3.1,Tier 1 — Big Bet,Building Control Experts,Fenton,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,4,4.0,http://www.building-control.com,,Subtype: gc_with_subs
MEDIUM,3.1,Tier 1 — Big Bet,DRIVE FreightWise,Ozark,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,4,4.0,http://www.drivetrucking.net,,Subtype: fleet_and_warehouse
MEDIUM,3.1,Tier 1 — Big Bet,ACCA-St. Louis,St. Louis,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.gatewayacc.org,'+1 314-601-4231,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,"Unique Visions, LLC",St. Louis,Missouri,Construction,3,5,,,$5K-$10K,False,False,2,3.5,4,4.0,http://www.uvsolartint.com,'+1 314-648-9944,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,Graycon Building Group,Wichita,Kansas,Construction,3,7,,,$3K-$10K,False,False,2,3.5,4,4.0,http://www.grayconbg.com,,Subtype: gc_with_subs
MEDIUM,3.1,Tier 1 — Big Bet,Coal Creek Electric LLC of Lawrence,Baldwin City,Kansas,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.coalcreekelectric.com,'+1 785-843-9211,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,GL TRANS,Garden City,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,4,4.0,http://www.gltam-group.com,'+1 956-727-2650,Subtype: fleet_and_warehouse
MEDIUM,3.1,Tier 1 — Big Bet,Presidential Construction,St. Louis,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,4,4.0,http://www.presidentialstl.com,,Subtype: gc_with_subs
MEDIUM,3.1,Tier 1 — Big Bet,"RIC-TRONICS, INC",St. Louis,Missouri,Manufacturing,4,5,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.ric-tronics.com,'+1 314-997-4707,Subtype: chemical_mfg
MEDIUM,3.1,Tier 1 — Big Bet,3D Smart Homes,Springfield,Missouri,Manufacturing,4,5,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.3dsmarthomes.net,'+1 417-413-4415,Subtype: general_mfg
MEDIUM,3.1,Tier 1 — Big Bet,"Professional Brand Management, LLC",Ballwin,Missouri,Manufacturing,2,2,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.professionalbrandmanagement.com,'+1 314-540-9801,Subtype: general_mfg
MEDIUM,3.1,Tier 1 — Big Bet,Catalyst Electric Lake of the Ozarks,Linn Creek,Missouri,Manufacturing,3,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.catalystelectric.com,'+1 573-552-8488,Subtype: general_mfg
MEDIUM,3.1,Tier 1 — Big Bet,"ModernMod, Inc.",Neosho,Missouri,Construction,3,7,,,$3K-$10K,False,False,2,3.5,4,4.0,http://www.modernmod.com,,Subtype: gc_with_subs
MEDIUM,3.1,Tier 1 — Big Bet,WoodrichBrand.com,Portage Des Sioux,Missouri,Manufacturing,2,2,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.woodrichbrand.com,'+1 636-288-8512,Subtype: wood_mfg
MEDIUM,3.1,Tier 1 — Big Bet,Pinnacle Electric Solutions,Columbia,Missouri,Manufacturing,3,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.pinnacleelectricsolutions.com,'+1 573-219-8727,Subtype: general_mfg
MEDIUM,3.1,Tier 1 — Big Bet,Partney Heating & Cooling,Herculaneum,Missouri,Manufacturing,2,2,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.partneyheatingandcooling.com,'+1 636-475-9384,Subtype: metal_mfg
MEDIUM,3.1,Tier 1 — Big Bet,Diamond Edge Outdoor Management,Ballwin,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.diamondedgeoutdoormanagement.com,'+1 636-391-4049,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,Distributor Services Inc,Wichita,Kansas,Construction,4,7,,,$8K-$15K,False,False,3,3.5,2,4.0,,,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,Screens Onsite Mobile Window & Patio Screen Service,Chesterfield,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.screensonsite.com,'+1 636-449-4099,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,Construction Engineering Solution,Columbia,Missouri,Construction,4,10,,,$3K-$10K,False,False,2,3.5,4,4.0,http://www.ces-mo.com,,Subtype: gc_with_subs
MEDIUM,3.1,Tier 1 — Big Bet,ForresterTech,Springfield,Missouri,Manufacturing,4,5,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.forrestertech.com,'+1 417-831-4947,Subtype: general_mfg
MEDIUM,3.1,Tier 1 — Big Bet,Kyle's Plumbing,St. Louis,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.kylesplumbingco.com,'+1 636-303-9442,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,NADAB CO LLC,Springfield,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,4,4.0,http://www.puredispatchinc.com,'+1 470-684-6606,Subtype: fleet_and_warehouse
MEDIUM,3.1,Tier 1 — Big Bet,Nicholson Mechanical Contractors,Farmington,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.nicholsoncontractors.com,'+1 573-756-3599,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,Vroume,Rose Hill,Kansas,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,4,4.0,http://www.vroume.com,,Subtype: fleet_and_warehouse
MEDIUM,3.1,Tier 1 — Big Bet,"R.S. Products, Inc.",Saint Louis,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.rsstl.com,'+1 636-448-5440,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,"RBC Enterprises Limited, INC.",Joplin,Missouri,Construction,2,3,,,$5K-$10K,False,False,2,2.5,5,4.0,http://www.rbcrentals.com,'+1 417-206-4100,Subtype: artisan_trade
MEDIUM,3.1,Tier 1 — Big Bet,Trucking Agents,Joplin,Missouri,Transport/Logistics,2,2,,,$5K-$15K,False,False,2,3.5,4,4.0,http://www.truckingagents.com,,Subtype: fleet_and_warehouse
